"city","street","address","location/lat","location/lng","reviewsCount","website","imageUrls/0","phone","description"
"Tällberg","Tällgårdsgattu 21","Tällgårdsgattu 21, 793 70 Tällberg, Sweden","60.8187446","14.9909468","1290","https://www.dalecarlia.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5FScAHxDcwUz_WWmaUGOpAZ-iwtMWdK-ZSHd3tzz9YWAt_b7XElXhM_YEkXYR9FSR-s_iC10DkDWaqTFXVuReCp3gHnUomWzaoJbmXM3GBC7KB-alyqCduFQex6GWSWiSky3Hn0hbWlY3j4KDcF0NYdJSDWMb8pZ4Brozdgbp4r8zQ3AUfc-VhBNw=w1920-h1080-k-no","+46 247 891 00","Down-to-earth spa hotel offering lake views & dining, plus an indoor pool & meeting space."
"Västerlanda","Ivarslund 153","Ivarslund 153, 463 93 Västerlanda, Sweden","58.0842785","12.1381867","41","http://www.alvbacken.com/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5HSjSsnVfpOLIVhgBG2FJPrCwKOOdKU9KGkSuXM-8aRhMKCt4NVS0SSdInVIM18y6m-qDHdRn2ggXLsp7PRS7sUcmDTqHOWNI6XRBPh9hF7gBXcjAyoHwd-zPNrN9shp1h-oyAa1xi3WE4iJoANreNRGkF_U3zsFAWUZ3YlP2TAhmnDxMf1xsXcCw=w1920-h1080-k-no","+46 70 480 04 01",
"Henån","415","Slussen 415, 473 92 Henån, Sweden","58.262067","11.7616307","426","http://www.slussenspensionat.se/","https://lh5.googleusercontent.com/p/AF1QipPVsLbF2nq1n2geKoKug8kdw33Q75QX29M-F01g=w1920-h1080-k-no","+46 304 375 25","Simple rooms with balconies in a casual hotel offering a sauna, a restaurant/bar & concerts."
"Norrtälje","Sjötullsgatan 10","Sjötullsgatan 10, 761 30 Norrtälje, Sweden","59.75793","18.7073473","982","http://www.atellet.se/","https://lh5.googleusercontent.com/p/AF1QipNQeiTwbpwUw8DeoliE-lUYQh-AQ9NShM1VcYQ7=w1920-h1080-k-no","+46 176 70 04 50","Laid-back hotel next to the river, as well as free breakfast & a modern restaurant/bar."
"Alfta","Gästisbacken 5","Gästisbacken 5, 822 30 Alfta, Sweden","61.3473487","16.0683886","243","http://www.gastisbacken.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5HHn_XkUPR_s5pdxS9sVnx8eUqJPS9UNLe_P7QsW5sVXmPkzct_zPe9FnSBw3hCbhvbOWlcUf8eTAaOQEEBJ0aaxI9uMmmuk_yr7BkAcBkrv9wYTFs1G4mi7jyPBZbCV79RumtSql5dYPER44cBLjNlf1Nvvmu0tIUZQWuaMJhVOPjqdkZIGUBO=w1920-h1080-k-no","+46 271 120 10","Homey rooms in an unassuming inn offering a restaurant, a sauna & event space, plus breakfast."
"Falköping","Medborgarplatsen 1","Medborgarplatsen 1, 521 44 Falköping, Sweden","58.1672706","13.5599269","240","http://www.hotellfalkoping.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5G-uu_SrhBJvo2dAfXrEBxZXcoqB8fyPUdBwuw0DiOQ1DFVlonIYydJ5X-BBgI3zyxV1DKjsE8wzgDbCp34PEKu42BChMQfwRn2JAVu12FU_xdJ6HoKOeO_zG3qOQY_dTtx3chDWP0XareqcjH6VejSPN48rgde-lvQfYEHc8ub-pXmu1rh-A=w1920-h1080-k-no","+46 515 68 61 00","Simple rooms in a modern conference hotel with free breakfast and a restaurant with a wine cellar."
"Sydkoster","1","Kyrkosund 1, 452 05 Sydkoster, Sweden","58.874907","11.047589","310","https://www.kostergarden.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5G8-lr8yghTJd26jrkxpjubje43JsLI75YxGvqhuI93jKErCGwkKl7zmOXztFwkkxDTHQvejpC-gt_-Ztzp_CsxiTyZJJufpGKABlS5iPoIDyaKtSHBu_wa0ZibSFTsVKlbi9qZjUvtc_MmIQtV5GtrXrVl9qKPXAjdzLJ_bEU-0JptBJqVxlA=w1920-h1080-k-no","+46 76 038 80 44","Refined quarters with sea views in a contemporary resort offering a restaurant & a mini-golf course."
"Sjöbo","Gamla torg 7B","Gamla torg 7B, 275 30 Sjöbo, Sweden","55.6315744","13.7071491","824","http://www.sjobogastgifveri.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5E0VffoCdbOQKJdQCvF-gUgxj94I7CXuZWyY2hjKCCtsPVWShREzTykuF6-pUOTH8kPbzMWwWJMbEBfqMP8trkPNlDUwT60vRlnCM2Gd76G4EaecfyHBRyKoQk8l-Lf5RQQ_XNeV33O-cYk3enfUjI0aiBGkXiZVt2dJuRpKlFdIHNAio88fiQ=w1920-h1080-k-no","+46 416 120 75","Casual B&B offering warm rooms in a stately 1600s building, plus a restaurant, a terrace & a garden."
"Sjöbo","Djupadalsvägen 9","Djupadalsvägen 9, 275 95 Sjöbo, Sweden","55.726207","13.6988283","305","http://www.bjarsjolagardsslott.se/","https://lh5.googleusercontent.com/p/AF1QipPuWeQckRnODrQNceZmmn3JFElOialwrOwEcUap=w1920-h1080-k-no","+46 415 412 90","Country-style conference hotel offering a sauna & an outdoor hot tub, plus event space."
"Kivik","Bokekullsvägen 2","Bokekullsvägen 2, 277 30 Kivik, Sweden","55.6823905","14.2283224","87","http://www.retrohotell.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5FHnw7q1zP7gA8ra-jOMMuBsIEd9jJTkWZxZrsrZNg_qoL7YDZTdIhm1efLdCDt0MvITjHJBq7H3t1ROSG5BRsiImxts9rw579K-g1zAKyEX2RsMHa_PwmwkdZD3ZM7uTwFBUOKTiVw5sBC48CYYxCwiJy0-83UHzNUm12AQzQLWUrSRmoe4xmM=w1920-h1080-k-no","+46 414 700 50","Casual rooms with retro furnishings in a family-run hotel offering free breakfast & Wi-Fi."
"Åhus","Gamla Skeppsbron 30","Gamla Skeppsbron 30, 296 31 Åhus, Sweden","55.921723","14.2949803","644","http://www.ahusgastis.com/","https://lh5.googleusercontent.com/p/AF1QipPir1nz0w0fC4eBJDOKK8RHssQYu-QbA7kJHeTC=w1920-h1080-k-no","+46 44 28 90 50","Stylish inn offering an upmarket restaurant, a conservatory & views of a marina."
"Yngsjö","Kastanjelundsvägen 2","Kastanjelundsvägen 2, 296 72 Yngsjö, Sweden","55.882338","14.2296497","261","http://www.kastanjelund.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5FR9N035bTcRFPNHvurPI0RPeY0zSyWElYEPdLhNeIxHvwyqIKaXqw3TMeO2CZpXKDu8cZImVf4-A2B5FowoA-o7k83mrnA9uudvslvXLZMYTndH1-6zQzYfKqbVBsRMEVyMhcNsumWIvpWZQMW-5KNxNT4NzvHHVqAuXHioP15j2vhhyvXaeR7=w1920-h1080-k-no","+46 44 23 25 33","Charming rooms & suites in a family-run inn offering a garden, a restaurant & free breakfast."
"Norrköping","Järngatan 17","Järngatan 17, 602 23 Norrköping, Sweden","58.6187103","16.1609673","1281","http://www.scandichotels.com/norrkopingnord","https://lh5.googleusercontent.com/p/AF1QipOGsWve3pRErulUPYcT4cMEMk1l-xPcH6hlRwPl=w1920-h1080-k-no","+46 11 495 55 00","Casual hotel offering warmly furnished rooms, an understated restaurant & an indoor pool."
"Norrköping","Nya Rådstugugatan 16","Nya Rådstugugatan 16, 602 42 Norrköping, Sweden","58.5924622","16.1885422","498","https://www.firsthotels.se/hotell/sverige/norrkoping/first-hotel-central/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5EkyVQNrgpd1LZj4Nis7_wZKTVU6AmRItVO79FSzEjqFnI-TztalxTQSyC4SF8RlCOJAXRHREyirte4fKrSexMcKgRX-sFOgJ4aPPoR-xJY6ouRSTQtQ-6jJUBV3QvAwFMKkuuQS6TQ4VSdYyvoA5V0Vj8UXCKCc4-80KWNdjwXU8FDWDY-oYzwgQ=w1920-h1080-k-no","+46 11 495 32 10","Contemporary hotel with streamlined rooms, dining & a sauna, plus a rooftop terrace with a hot tub."
"Brokind","Vårdnäs","Vårdnäs, 590 45 Brokind, Sweden","58.240116","15.6910891","544","http://www.vardnas.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5G6sX5Q4ovXwxkjF_YODj5IsPYYMYKZhcsYJGZPTGw9Ngie7PJAfzrd1RUjZInnIMaMiqFKdoEV3pUQMduK1Ztfsfm2TiH_bnddmF0nT-LjNlAmCSurnZM4gVg7OXtNLCJCZdBIg7fVp0wnyZPpGiM_yufNI5lLyPe8F6CSIEGhynfqAp2xBLldXw=w1920-h1080-k-no","+46 13 36 85 00","Relaxed lakeside conference hotel offering meeting facilities, a laid-back restaurant & a sauna."
"Linköping","Stora Torget 3","Stora Torget 3, 582 19 Linköping, Sweden","58.410406","15.6209659","44","http://www.dospace.se/","https://lh5.googleusercontent.com/p/AF1QipNJmAURWwKqOBJNr_NCSEdNiZsDCQg0UNsB2xe7=w1920-h1080-k-no","+46 76 774 71 71",
"Gävle","Kyrkogatan 28","Kyrkogatan 28, 803 11 Gävle, Sweden","60.6750107","17.1493081","1574","https://www.elite.se/sv/hotell/gavle/grand-hotel/?utm_source=google&utm_medium=organic&utm_campaign=google-local&utm_content=gavle","https://lh5.googleusercontent.com/p/AF1QipNMJREX8ktRY47i4VhhGicWDsBZ6CvSNKZwcF7q=w1920-h1080-k-no","+46 26 400 73 00","Modern quarters in a grand 1901 building offering a refined restaurant, a spa area & free breakfast."
"Hultsfred","H-city, Oskarsgatan 41","H-city, Oskarsgatan 41, 577 30 Hultsfred, Sweden","57.4882015","15.8429534","578","https://www.hotellhulingen.se/","https://lh5.googleusercontent.com/p/AF1QipNDAtFvEn5x8F6XT5p6GrCIW01ImDkBUdfQT3B1=w1920-h1080-k-no","+46 495 121 50","Contemporary music-themed quarters in a lively hotel offering live music, a pub & a rooftop patio."
"Oskarshamn","Sjöfartsgatan 13","Sjöfartsgatan 13, 572 30 Oskarshamn, Sweden","57.2681574","16.451039","320","https://www.sjofartshotellet.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5F1tsbThVwykLhGzP3SuV8J5CDCQRh8zw2aT1mUumI65du8VkB9pkXeqy-Uk8PDxojpNROpesJRQk7eoecv3PWupEk3gi_GYs77wO2s_LXcEi4GFVcBWIn6yPRk2qivnluoBffEDRY9O3TVNz_-4a9eWkETB9BboTJavWXQEUdCtHVycnseXVw=w1920-h1080-k-no","+46 491 76 83 00","Contemporary hotel with free WiFi & continental breakfast, plus a sauna."
"Skara","Vilangatan 4","Vilangatan 4, 532 37 Skara, Sweden","58.3897752","13.4617763","1258","http://skarakonsthotell.se/","https://lh5.googleusercontent.com/p/AF1QipN84GVLqOklpJCqeXh49MM0GuWOC3heAqbtnvkm=w1920-h1080-k-no","+46 511 31 00 00","Low-key hotel featuring a cocktail lounge, a restaurant & an exercise room, as well as a sauna."
"Charlottenberg","Charlottenbergsvägen 2","Charlottenbergsvägen 2, 673 32 Charlottenberg, Sweden","59.8818737","12.2862701","886","http://www.hotellcharlottenberg.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5G6SnC_6Q_NoehTRAFy-ebNIsDuylQNAxtvIaZCvQLpRcUPWT7sJdk_JeVDMgw5sq4GRTfyZtNEuCuUVj3sj7HeqwsxmAOwK4QFh_pJkuz-dh38_Ub963V1R0uXG1SMMZEbsQ1xH6AJMwsSoqGT7Tmw6F7Sw_ZUExikSlpEaXYlVDi4Df6SH8zVxQ=w1920-h1080-k-no","+46 571 78 14 00","Straightforward rooms in an informal hotel offering a restaurant, a bar & conference facilities."
"Skellefteå","Kanalgatan 75","Kanalgatan 75, 931 78 Skellefteå, Sweden","64.7513266","20.9636853","1327","http://www.scandichotels.se/skelleftea","https://lh3.googleusercontent.com/gps-proxy/AE4_-5F_repny_pRPcQCC2oKBpXrR-_1FouhnaBgISa-rNss2al_lnluWtYIsTjJEK8uglmbwTzXDWEAM_wgo9LMRXSYxr7iHKxgs1peLnzXAKkctxOo-riFITMX8poc_tlx0sEgIadW15boCFNrJVURSG754USd2tVxHTWwX1oI07eqs-HqY_rMOYw=w1920-h1080-k-no","+46 910 75 24 00","Laid-back hotel offering an indoor pool, a sauna & a restaurant, plus a free breakfast buffet."
"Jönköping","Huskvarnavägen 82","Huskvarnavägen 82, 554 66 Jönköping, Sweden","57.7872916","14.2362023","47","https://www.gro36.se/","https://lh5.googleusercontent.com/p/AF1QipPD6WDleNHtokk0OKR98wQk9OXvlw4FZwleYYoN=w1920-h1080-k-no","+46 10 344 36 36",
"Aneby","Viredaholm 1","Viredaholm 1, 578 92 Aneby, Sweden","57.9106704","14.6469201","278","http://www.wiredaholm.se/","https://lh5.googleusercontent.com/p/AF1QipPwAGYdt2GphVsrEnvIYuQQ7ib0zNvZplQtVfiF=w1920-h1080-k-no","+46 390 311 40","Casual hotel offering 2 golf courses, a sauna & a restaurant, plus a boules court & breakfast."
"Huskvarna","Odengatan 10","Odengatan 10, 561 32 Huskvarna, Sweden","57.7944502","14.271107","270","http://hhv.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5Fs88nXNly8e91x-UZy1TA1fhyBv47sfU49y3wOtEIfVIU0RjzpfGW3z1PLEltfuhtygHkFl60o1b20AlsYIsrUNmShasvXilocab-iAaQrlghv31jndd7wcDhCPbcGNPiXUvYHpwM_YUhKCGaKbORb433T60vxmydBGbQy9FMNxU6Se27exo_Txw=w1920-h1080-k-no","+46 36 14 88 70","Airy quarters in a quaint hostel offering a yoga room, plus complimentary Wi-Fi & parking."
"Tranås","Storgatan 22","Storgatan 22, 573 32 Tranås, Sweden","58.0344083","14.9759219","356","https://www.bestwestern.com/en_US/book/hotel-details.88168.html?iata=00171880&ssob=BLBWI0004G&cid=BLBWI0004G:google:gmb:88168","https://lh3.googleusercontent.com/gps-proxy/AE4_-5Ea2zdbvaXPil1cU_P6Yq2O3cHvClbuJjppqLB7ccNzktx9GFXcZiz27OqqjHnxHHdYLAyLdoHO4lW1ibpgmhY55fp-0l9r_CrsZfjXhDfQN-Oosry54rL03K4Lv-W4180Ra_H2baR3PZ65epEGzopXNQTP1J27M-acD1ISSK8T3Bljnn8s70I=w1920-h1080-k-no","+46 140 566 00","Contemporary lodging with free breakfast & WiFi, plus a sauna, a brasserie restaurant & a nightclub."
"Askersund","Södra Infarten 3","Södra Infarten 3, 696 30 Askersund, Sweden","58.8797779","14.8983446","1127","http://www.norravattern.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5HzdHuWf3X1D8h3OPEs_AcrlnTKt0lAdRzYu-36PPG_qv9vvJt0m2jFTrFMtx5Y2qP4CniwpSGXR9iuxPOg-jB54OUhG8bdy5utHJTXARm0cQrUn_7jRcpZVhJY8kWdQ_TclDWzFR8iXKcB-r7FNsPP8OHyom7TAROjfsyqhKS00chCK91TkmzX_g=w1920-h1080-k-no","+46 583 120 10","Laid-back property offering a sauna & a hot tub, plus event space & a restaurant with terrace."
"Gränna","Gamla brunnsvägen 10","Gamla brunnsvägen 10, 563 91 Gränna, Sweden","58.0063012","14.5753035","292","http://orserumsbrunn.se/","https://lh5.googleusercontent.com/p/AF1QipP7ejpqOIiTrRw-jDV2pQGaPPuNigHxQ8Xur9Rj=w1920-h1080-k-no","+46 390 300 03","Relaxed lakeside hotel offering a restaurant, a bar & a garden, plus a private beach."
"Vetlanda","Stortorget 5","Stortorget 5, 574 32 Vetlanda, Sweden","57.4267878","15.0868992","391","https://www.bestwestern.com/en_US/book/hotel-details.88132.html?iata=00171880&ssob=BLBWI0004G&cid=BLBWI0004G:google:gmb:88132","https://lh5.googleusercontent.com/p/AF1QipON2v3orEo-C5iBaH13StZ32-zHQKsbZRR5FBct=w1920-h1080-k-no","+46 383 120 90","Modest rooms & suites with free WiFi & parking, plus a Swedish restaurant, a bar & a steam room."
"Gränna",,"563 93 Gränna, Sweden","57.936114","14.4915181","775","http://www.bauergarden.se/","https://lh5.googleusercontent.com/p/AF1QipPYCsEmUq3gU7BPE38sB8vu4RSNg-UQMpBb552e=w1920-h1080-k-no","+46 36 540 06","Refined hotel with colorful quarters, some offering lake views, plus a polished restaurant."
"Jönköping","Ryhovsgatan 3-5","Ryhovsgatan 3-5, 553 03 Jönköping, Sweden","57.7613571","14.19004","933","https://www.firsthotels.se/hotell/sverige/jonkoping/first-hotel-jonkoping/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5EcoYE1HkoebOfcw_NSdStsqBhkZm8xTwNSEh3sCOYSYva-jSCjNCqzhPkRSjdHOOL1kd6suqoaBZimZOeDj--TsXQKshH7FlXXakmIVECx7zA9g-jPTt955DDBvlnJKQqdUnAwav_HX_XQH1r5d0tZaLBUfhw23HHnyi9HOb7CPhtwzXGPVaHK=w1920-h1080-k-no","+46 36 18 36 00","Unfussy lodging offering 13 meeting rooms, a restaurant & a sauna, plus free breakfast & Wi-Fi."
"Jönköping","Lantmätargränd 2C","Lantmätargränd 2C, 553 20 Jönköping, Sweden","57.782969","14.1741404","1650","https://voxhotel.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5G2Yo-QrNfW7d74KlTqNGbJSt3bXB2g7EfrlIvjjAbYQQ_Z5MNxm3u0mJl_Z-vEiJ0ZCEsKLm7SJiLJQFdJBu7m9U3rhMErorLMAV734x9D_0WnQ9QeAO01whRt2Bq44yeiD-Ldbnf3YfvZpD3w-RoJJsr8QEm1pjSt_W1u4-nfCXz2UH8AnXQB=w1920-h1080-k-no","+46 36 770 00 00","Stylish, modern lodging featuring lake views & free breakfast, plus a gym & a restaurant/bar."
"Jönköping","F E Elmgrens gata 5","F E Elmgrens gata 5, 553 16 Jönköping, Sweden","57.7824468","14.1605475","860","https://www.strawberry.se/hotell/sverige/jonkoping/clarion-collection-hotel-victoria/?utm_campaign=gmb-listing&utm_medium=organic&utm_source=google","https://lh3.googleusercontent.com/gps-proxy/AE4_-5GS7a5rT7B7eyZW0EOLqrV9wI8xr4zU9oaFqAkG-GaaHDmSzjDmUBM-jDgP3k8sSWhxFZNaFOKxQLb-1k9OFVEsVScsb1Z4TVex82rgtza8le1nA8SRoPBEdrse6HlB1EBBeykxxICUTKU8anb2a8wu9VoRuiWTEhGMcrU3tLfrfiYh3tsOxT05=w1920-h1080-k-no","+46 36 71 28 00","Elegant hotel offering 2 saunas & a gym, as well as complimentary breakfast, dinner & Wi-Fi."
"Jönköping","Södra Strandgatan 15","Södra Strandgatan 15, 553 20 Jönköping, Sweden","57.781516","14.1714689","1012","https://www.johnbauer.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5EeQwjuefMpq18FqIyXU1YWPmgXhU2bjnSPV6RoGjND_c2iVpK6JdugrdhcZ4JfAXB7RrveVGR024wQQhIXMaHNCaSKK7mYQWK1x2ozBTvtvJrNQBVfqSZgS6hOE2ONyRnlOTim45HR2ToSg2iavbytaGvQUcH6vafXnVdnAQzNdHq1i-pq_DuezA=w1920-h1080-k-no","+46 36 34 90 00","Unassuming hotel featuring a gym, a sauna & a restaurant/bar, plus free breakfast & Wi-Fi."
"Hok","Hooks Herrgård","Hooks Herrgård, 567 93 Hok, Sweden","57.5392231","14.2711141","1391","http://www.hooksherrgard.se/","https://lh5.googleusercontent.com/p/AF1QipNcsLXYPl0qwGCRRImrUW9zk0Q8gro-lhQwTW2O=w1920-h1080-k-no","+46 393 210 80","Elegant hotel offering 2 golf courses, a restaurant & a bar, plus a spa, a sauna & an indoor pool."
"Gränna","Ribbagårdsgränd 11","Ribbagårdsgränd 11, 563 31 Gränna, Sweden","58.0230439","14.4650138","326","http://www.grennahotell.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5GkT4VTx9a6CTx62vZfVFwwMz3RDnAPRBb_ScZZSf0TSNFSZwsOLY9fjhHm1su5aU1oSz9jyoOGPv83mCBqJK3Nm6ADAdujoGArn7tOg7ADR0qmag8v5YREynrJ_uIcAmjFxFFHKR-asBXKbFZpdFEK9XGD2jZUeu3zpH3bXm273A7QDljWAwiQhQ=w1920-h1080-k-no","+46 390 108 20","Individually designed rooms in an old-world hotel with a restaurant, plus lake views & Wi-Fi."
"Lannavaara","Guldvaskarvägen 1","Guldvaskarvägen 1, 980 13 Lannavaara, Sweden","68.0491396","21.9895557","169","http://www.explorethenorth.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5F2reO96Ms_2NpdEY89H5TXjMej0pRtmTOXDE1MRHGoNO5WSDkCNb3N7gSBk_gZG8YeCsKgxs1S3dOQm-h7XgaCifEmwd6eh2vmhOB8VcaPxnQ5BXQMNWZRGfUcnVbQnQGenoyh0HpP-0jRkKLFM4Rlz8tJbc73BSOSzfN7iJJ-zjDHxFAp7kbR=w1920-h1080-k-no","+46 978 69 08 02","Warm accommodations in a cozy hotel featuring dining, horseback riding & dog sledding, plus a spa."
"Karlshamn","Jannebergsvägen 2","Jannebergsvägen 2, 374 32 Karlshamn, Sweden","56.190333","14.846747","661","http://www.bestwesternkarlshamn.se/","https://lh5.googleusercontent.com/p/AF1QipP1O9RaFZfC-2F0uYOMSthy96Qds0qOS3ZIHGKt=w1920-h1080-k-no","+46 454 58 87 00","Upscale property with free WiFi, breakfast & parking, plus an indoor pool & a Swedish restaurant."
"Karlshamn","Varvsgatan 1","Varvsgatan 1, 374 35 Karlshamn, Sweden","56.1680744","14.8623819","587","http://hotelcarlshamn.se/","https://lh5.googleusercontent.com/p/AF1QipP_XSMLoC3-av74IeGDMLM1l5mJDPIRrfZABSUF=w1920-h1080-k-no","+46 454 890 00","Laid-back hotel featuring an exercise room, a restaurant/bar & a sauna, plus free breakfast & Wi-Fi."
"Älmhult","Ikeagatan 1","Ikeagatan 1, 343 36 Älmhult, Sweden","56.5521854","14.1322994","1218","http://www.ikeahotell.se/","https://lh5.googleusercontent.com/p/AF1QipPlpTSkqjEq2S_GQab_U4JELxFWg39hL9OMmAyP=w1920-h1080-k-no","+46 476 64 11 00","Unfussy rooms in a laid-back hotel featuring a restaurant, 2 lounges & a gym, plus a garden."
"Lidköping","Nya Stadens torg 8","Nya Stadens torg 8, 531 31 Lidköping, Sweden","58.5047222","13.1575","246","http://www.hotellradhuset.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5FxieW137Qof9dng6OGubwcGZ9dEnSGsCloFFS0dyRAsp2_wck3c6waTqdDXF6x-RihpuGsU_F3TsKh1z3t2tznZb0E3zOkh1onaNBH1HgQJkcmt5sfsWmdO2pBI8MTqTfVP9mY6E4Xug7_2pJWhcBKBqpopsKBqk0v5hk_IdpaufTUF4-aVWd-=w1920-h1080-k-no","+46 510 222 36","Cozy, streamlined rooms, some with sofabeds, plus a free breakfast buffet & snacks."
"Kumla","Stationsgatan 4","Stationsgatan 4, 692 35 Kumla, Sweden","59.1273992","15.1396347","174","http://www.kumlahotel.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5Hb5nwiAuz2f9SEPoo0ogd0PZek8SUwX1oDdN9qSYFCya1IZlEWdBtJFYunDotMYMRZ0MybWeBsS4nMV75w2JZLS1CEMIhC5J7UM4Gny4XOwrpgxgosS6_9B4uW0VfhW06jjlbNzR3qIspVEpFOl_JqVL2YIZeCxu1oXfEurazk6ObYS5wcO0UXXA=w1920-h1080-k-no","+46 19 57 90 20","Simply furnished rooms in an unassuming hotel offering a hot tub & a sauna, plus free breakfast."
"Lidköping","Gamla Stadens torg 1","Gamla Stadens torg 1, 531 32 Lidköping, Sweden","58.5033333","13.1611111","643","http://lidkopingstadshotell.se/","https://lh5.googleusercontent.com/p/AF1QipNsrVAxfYDyshjor0JjgPBY2GK8AJdyUgYeo14o=w1920-h1080-k-no","+46 510 220 85","Relaxed hotel in an 1800s building offering a bar/restaurant & a lively nightclub, plus free Wi-Fi."
"Linköping","Mårdtorpsgatan 4","Mårdtorpsgatan 4, 584 32 Linköping, Sweden","58.4057171","15.560944","1125","http://www.scandichotels.com/linkopingvast","https://lh5.googleusercontent.com/p/AF1QipNrKrXGlCQNv3IV-DLtM_8WiQ82Fz1viLZxSieG=w1920-h1080-k-no","+46 13 495 50 00","Functional hotel featuring a sauna, a bar & a gym, plus a restaurant, an indoor pool & free Wi-Fi."
"Karlskrona","Alamedan 10","Alamedan 10, 371 31 Karlskrona, Sweden","56.1590806","15.5913556","328","http://www.arkipelaghotel.se/","https://lh5.googleusercontent.com/p/AF1QipOgyEBE1qOggoKI_zKVpusHvF6zTiqkiYvXJ24S=w1920-h1080-k-no","+46 455 30 02 50","Straightforward hotel offering a gym, a sauna & a microbrewery, plus a restaurant & Wi-Fi."
"Linköping","Tornbyvägen 1","Tornbyvägen 1, 582 73 Linköping, Sweden","58.4219984","15.6159558","421","http://www.skyhotelapartments.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5FBs9NaD2YwrX81_ClmzXhKXkzvLxyd753ZKpFeuTy9QFXMlLEvJzPseGo8_bVYrt4byNRNzUCFlbU-Rc7nK5FJnLz8ikEq_QROY6E1Ly84Z3MWcCbvNecdTeS7T9-HQlq4u8aXicKxoHhZydpH4P3LnRSNIRzNFQr1NPzfWsS2x4xDotaIVcup=w1920-h1080-k-no","+46 13 328 10 50","Contemporary apartments in an all-inclusive, extended-stay option, plus a gym & a restaurant."
"Linköping","Stora Torget 9","Stora Torget 9, 582 19 Linköping, Sweden","58.4109056","15.6221059","907","https://www.elite.se/sv/hotell/linkoping/stora-hotellet?utm_source=google&utm_medium=organic&utm_campaign=google-local&utm_content=linkoping","https://lh3.googleusercontent.com/gps-proxy/AE4_-5Gnf2SqPvMOR-J4t7gZf0qmRMv32lm9haAAHky8Oyp0vs40PRFQsKzdmxSSsi8qgLdDYtu4NAG9WX_HP3XgCYy5zim6-P3FnFM-2wADSU8cjmfaCm6cdRQA7ELw0lOpou2EOtD4fIM0qukWnyXS0fVYraeZCv_PxaSoqEzrJ4oT2JqyxjRqiko=w1920-h1080-k-no","+46 13 12 96 30","Refined, historic hotel with a chic restaurant, a pub & free breakfast, plus a sauna & a gym."
"Linköping","Brigadgatan 8","Brigadgatan 8, 587 58 Linköping, Sweden","58.3970195","15.6136416","254","http://www.livgrenadjarmassen.se/","https://lh5.googleusercontent.com/p/AF1QipPUG4tdHwDj_f0X-TJopLtYHK5NzRylJZ40NYSj=w1920-h1080-k-no","+46 13 14 09 99","Relaxed hotel in a refined mansion on the grounds of converted barracks, plus breakfast."
"Lidingö","Värdshusvägen 7","Värdshusvägen 7, 181 63 Lidingö, Sweden","59.3569539","18.2273111","0","http://www.bookitwise.com/","https://lh5.googleusercontent.com/p/AF1QipPdHaaoqRJ9-WDNXGorIblo91pNWBlhLYljB6UO=w1920-h1080-k-no","+46 8 766 70 20",
"Skövde","Ekedalsgatan 2","Ekedalsgatan 2, 541 37 Skövde, Sweden","58.387953","13.8570851","716","https://www.strawberry.se/hotell/sverige/skovde/quality-hotel-prisma/?utm_campaign=gmb-listing&utm_medium=organic&utm_source=google","https://lh3.googleusercontent.com/gps-proxy/AE4_-5E_CpdzZY6iDhyzu8KvZRuMnzcyC92ouxficQCVn6xQsigoKB0Q806aM-adj3h-vmYFj0HMIQtrTOxPIcUyrxZBgg8yJi0G-4yb5-4ULHVDe_EuN3bfvvS4W2esy6kVF-sCEeNqujkpMLCeU3KTO9OKHWl-lOeZlVDpoWweDYdKQwozGNMg_oTS=w1920-h1080-k-no","+46 500 48 80 00","Modern rooms in a casual hotel offering a sauna, a restaurant & a free breakfast buffet."
"Skövde","Kristallvägen 1","Kristallvägen 1, 541 42 Skövde, Sweden","58.4226677","13.8513206","362","https://karstorp.se/","https://lh5.googleusercontent.com/p/AF1QipM-jXTpBUZFKOtBe7iXVstiW0CaoaYCAWT61G-f=w1920-h1080-k-no","+46 500 47 28 00","Refined 18th-century property offering a conference center, dining & country-chic hotel rooms."
